start_ns,end_ns,stage,bytes
188211606928547,188211607050797,pty_engine_feed,30208
188211607134946,188211607295936,pty_engine_feed,35316
188211607300526,188211610589801,event_wait,0
188211610632921,188211610836721,pty_engine_feed,30208
188211610915201,188211611076240,pty_engine_feed,35316
188211611091070,188211611119380,event_wait,0
188211611217740,188211611360630,pty_engine_feed,54784
188211611378480,188211613228007,pty_engine_feed,10740
188211613300757,188211613419107,pty_engine_feed,32256
188211613477707,188211613622077,pty_engine_feed,33268
188211613625997,188211613651786,event_wait,0
188211613736396,188211613856486,pty_engine_feed,52736
188211613891936,188211614020166,pty_engine_feed,12788
188211614033686,188211614065946,event_wait,0
188211614114116,188211614246766,pty_engine_feed,30208
188211614255036,188211614295765,graphics_map_pointer,14513408
188211614297555,188211614306125,engine_render_unmap,14513408
188211614320395,188211614393045,gl_texture_swap,14513408
188211614437115,188211614906445,pty_engine_feed,30720
188211614923965,188211615212894,pty_engine_feed,4596
188211615229954,188211615279854,event_wait,0
188211615336814,188211615454154,pty_engine_feed,32256
188211615521954,188211615659363,pty_engine_feed,33268
188211615663833,188211619360978,event_wait,0
188211619369028,188211619537848,event_wait,0
188211619540757,188211621327205,event_wait,0
188211621329755,188211622781383,event_wait,0
188211622803973,188211622851222,graphics_map_pointer,14513408
188211622853132,188211622863872,engine_render_unmap,14513408
188211622878682,188211622961732,gl_texture_swap,14513408
188211622965762,188211623035602,event_wait,0
