start_ns,end_ns,stage,bytes
188161247747659,188161247928819,pty_engine_feed,44544
188161247931299,188161247948689,graphics_map_pointer,14513408
188161247950029,188161247956159,engine_render_unmap,14513408
188161247963519,188161248009308,gl_texture_swap,14513408
188161248051768,188161249998705,pty_engine_feed,20980
188161250011445,188161250041185,event_wait,0
188161250116325,188161250364045,pty_engine_feed,46592
188161250396615,188161250578795,pty_engine_feed,18932
188161250583115,188161250608845,event_wait,0
188161250646714,188161250777244,pty_engine_feed,24064
188161250844644,188161251017164,pty_engine_feed,41460
188161251022524,188161251051504,event_wait,0
188161251130044,188161251280873,pty_engine_feed,50688
188161251303873,188161251455123,pty_engine_feed,14836
188161251459263,188161251486013,event_wait,0
188161251561513,188161251709753,pty_engine_feed,48640
188161251735113,188161251886363,pty_engine_feed,16884
188161251890013,188161251915513,event_wait,0
188161251989022,188161252167272,pty_engine_feed,41472
188161252202832,188161254031219,pty_engine_feed,24052
188161254039809,188161254066199,event_wait,0
188161254091609,188161254252239,pty_engine_feed,19968
188161254305619,188161254479809,pty_engine_feed,32768
188161254502469,188161254647448,pty_engine_feed,12788
188161254651058,188161254674298,event_wait,0
188161254759768,188161254943218,pty_engine_feed,65524
188161254947408,188161254971198,event_wait,0
188161254993638,188161255151708,pty_engine_feed,19968
188161255211427,188161255413017,pty_engine_feed,45556
188161255417507,188161255445577,event_wait,0
188161255544757,188161255734487,pty_engine_feed,65524
188161255738847,188161255762947,event_wait,0
188161255839077,188161256035396,pty_engine_feed,62976
188161256040546,188161256212656,pty_engine_feed,2548
188161256216766,188161256396966,event_wait,0
188161256471946,188161258101223,pty_engine_feed,65524
188161258105073,188161258124083,graphics_map_pointer,14513408
188161258125613,188161258131743,engine_render_unmap,14513408
188161258138943,188161258180393,gl_texture_swap,14513408
188161258284483,188161258640932,pty_engine_feed,56832
188161258661372,188161258964822,pty_engine_feed,8692
188161258971522,188161259001052,event_wait,0
188161259096652,188161259281611,pty_engine_feed,65524
188161259286641,188161259312471,event_wait,0
188161259387881,188161259575341,pty_engine_feed,42496
188161259605081,188161259787780,pty_engine_feed,23028
188161259791880,188161259815220,event_wait,0
188161259852100,188161260018120,pty_engine_feed,36352
188161260068250,188161260252530,pty_engine_feed,29172
188161260256790,188161260282940,event_wait,0
188161260337410,188161260502739,pty_engine_feed,38400
188161260548919,188161262366387,pty_engine_feed,27124
188161262373267,188161262401677,event_wait,0
188161262445286,188161262593056,pty_engine_feed,32256
188161262655766,188161262811636,pty_engine_feed,33268
188161262815646,188161262839556,event_wait,0
188161262897756,188161263062336,pty_engine_feed,56832
188161263078805,188161263206775,pty_engine_feed,8692
188161263211585,188161263239625,event_wait,0
188161263306345,188161263479965,pty_engine_feed,65024
188161263483845,188161263610125,pty_engine_feed,500
188161263614095,188161263638765,event_wait,0
188161263675835,188161263813664,pty_engine_feed,40448
188161263856694,188161264023044,pty_engine_feed,25076
188161264027144,188161266567730,event_wait,0
188161266570260,188161266586510,graphics_map_pointer,14513408
188161266587850,188161266594650,engine_render_unmap,14513408
188161266602020,188161266908310,gl_texture_swap,14513408
188161266913120,188161266935870,event_wait,0
188161266938780,188161270276084,event_wait,0
188161270291314,188161270293604,event_wait,0
